DAE,DOY,Water Use (in),Rain and Irrig (in),Irrig (in),PAW Depletion (0-1),Irrigation_Recommendation (in),Water_Stress_Index (0-1),N Uptake Rate (kg/ha/day),N Fertilization (kg/ha),N Available (kg/ha),Nitrogen_Stress_Index (0-1),N Fertilization Recommendation (kg/ha),Days Since Last Irrigation
0,296,0.007298920718039006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.55281458913426,0.0,0.0,83
0,297,0.003633741529564051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.58920335095696,0.0,0.0,84
0,297,0.003633741529564051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.58920335095696,0.0,0.0,84
0,298,0.0028638473919390035,0.0,0.0,0.0,0.0,0.0,0.0,77.0,114.62007842955606,0.0,0.0,85
0,298,0.0028638473919390035,0.0,0.0,0.0,0.0,0.0,0.0,77.0,114.62007842955606,0.0,0.0,85
0,299,0.001892429751785954,0.12992125984251968,0.0,0.0,0.0,0.0,0.0,0.0,114.64305831306433,0.0,0.0,86
0,299,0.001892429751785954,0.12992125984251968,0.0,0.0,0.0,0.0,0.0,0.0,114.64305831306433,0.0,0.0,86
0,300,0.012291659765719089,0.00984251968503937,0.0,0.0,0.0,0.0,0.0,0.0,114.68871155957645,0.0,0.0,87
0,300,0.012291659765719089,0.00984251968503937,0.0,0.0,0.0,0.0,0.0,0.0,114.68871155957645,0.0,0.0,87
0,301,0.010710946711015107,0.05,0.0,0.0,0.0,0.0,0.0,0.0,114.7266534728986,0.0,0.0,88
0,301,0.010710946711015107,0.05,0.0,0.0,0.0,0.0,0.0,0.0,114.7266534728986,0.0,0.0,88
0,302,0.0337036728203334,0.2799212598425197,0.0,0.0,0.0,0.0,0.0,0.0,114.80310322156969,0.0,0.0,89
0,302,0.0337036728203334,0.2799212598425197,0.0,0.0,0.0,0.0,0.0,0.0,114.80310322156969,0.0,0.0,89
1,303,0.042736574135168306,0.39015748031496067,0.0,0.0024090400445637115,0.0,0.0,0.1724026129273971,0.0,114.80310322156969,0.0,0.0,90
1,303,0.042736574135168306,0.39015748031496067,0.0,0.0024090400445637115,0.0,0.0,0.1724026129273971,0.0,114.80310322156969,0.0,0.0,90
2,304,0.037374127839682865,0.0,0.0,0.003864354966115737,0.0,0.0,0.15475593872505916,0.0,114.71079182279168,0.0,0.0,91
2,304,0.037374127839682865,0.0,0.0,0.003864354966115737,0.0,0.0,0.15475593872505916,0.0,114.71079182279168,0.0,0.0,91
3,305,0.018286345208211045,0.0,0.0,0.004637327597066036,0.0,0.0,0.08734132083527982,0.0,114.61966349497784,0.0,0.0,92
3,305,0.018286345208211045,0.0,0.0,0.004637327597066036,0.0,0.0,0.08734132083527982,0.0,114.61966349497784,0.0,0.0,92
4,306,0.010483203272355237,0.00984251968503937,0.0,0.005133826206194023,0.0,0.0,0.05194063534967331,0.0,114.57793346962114,0.0,0.0,93
4,306,0.010483203272355237,0.00984251968503937,0.0,0.005133826206194023,0.0,0.0,0.05194063534967331,0.0,114.57793346962114,0.0,0.0,93
5,307,0.017630860147578083,0.0,0.0,0.005922907768806498,0.0,0.0,0.08110104089300922,0.0,114.55024691015055,0.0,0.0,94
5,307,0.017630860147578083,0.0,0.0,0.005922907768806498,0.0,0.0,0.08110104089300922,0.0,114.55024691015055,0.0,0.0,94
6,308,0.009614810702174743,0.0,0.0,0.0064125742739889295,0.0,0.0,0.048895835867106476,0.0,114.51308028601362,0.0,0.0,95
6,308,0.009614810702174743,0.0,0.0,0.0064125742739889295,0.0,0.0,0.048895835867106476,0.0,114.51308028601362,0.0,0.0,95
7,309,0.01091342113052454,0.0,0.0,0.0069673395870759585,0.0,0.0,0.05318111964569051,0.0,114.50515270767865,0.0,0.0,96
7,309,0.01091342113052454,0.0,0.0,0.0069673395870759585,0.0,0.0,0.05318111964569051,0.0,114.50515270767865,0.0,0.0,96
8,310,0.015011546095286658,0.07992125984251969,0.0,0.00770950220921285,0.0,0.0,0.07355181591436279,0.0,114.49996751559199,0.0,0.0,97
8,310,0.015011546095286658,0.07992125984251969,0.0,0.00770950220921285,0.0,0.0,0.07355181591436279,0.0,114.49996751559199,0.0,0.0,97
9,311,0.014867677378797609,0.6700787401574804,0.0,0.008470776690344906,0.0,0.0,0.07633238973002207,0.0,114.4778883265977,0.0,0.0,98
9,311,0.014867677378797609,0.6700787401574804,0.0,0.008470776690344906,0.0,0.0,0.07633238973002207,0.0,114.4778883265977,0.0,0.0,98
10,312,0.015560616254622522,0.00984251968503937,0.0,0.0006530791995257416,0.0,0.0,0.07033675581101084,0.0,115.46851156072152,0.0,0.0,99
10,312,0.015560616254622522,0.00984251968503937,0.0,0.0006530791995257416,0.0,0.0,0.07033675581101084,0.0,115.46851156072152,0.0,0.0,99
11,313,0.006765780498815634,0.0,0.0,0.0009380442927582439,0.0,0.0,0.04125399437667612,0.0,115.45811521118831,0.0,0.0,100
11,313,0.006765780498815634,0.0,0.0,0.0009380442927582439,0.0,0.0,0.04125399437667612,0.0,115.45811521118831,0.0,0.0,100
12,314,0.0059195543394325026,0.0,0.0,0.001190285656993252,0.0,0.0,0.033894453963689876,0.0,115.45046520240318,0.0,0.0,101
12,314,0.0059195543394325026,0.0,0.0,0.001190285656993252,0.0,0.0,0.033894453963689876,0.0,115.45046520240318,0.0,0.0,101
13,315,0.0038225304111778407,0.0,0.0,0.0013532527674989965,0.0,0.0,0.023410620394331984,0.0,115.445879493287,0.0,0.0,102
13,315,0.0038225304111778407,0.0,0.0,0.0013532527674989965,0.0,0.0,0.023410620394331984,0.0,115.445879493287,0.0,0.0,102
14,316,0.0024745128004682276,0.0,0.0,0.0014618485886335488,0.0,0.0,0.016087884955750954,0.0,115.44002351453595,0.0,0.0,103
14,316,0.0024745128004682276,0.0,0.0,0.0014618485886335488,0.0,0.0,0.016087884955750954,0.0,115.44002351453595,0.0,0.0,103
15,317,0.006668621037880646,0.0,0.0,0.0017631776817050569,0.0,0.0,0.03452055976782691,0.0,115.42704832445487,0.0,0.0,104
15,317,0.006668621037880646,0.0,0.0,0.0017631776817050569,0.0,0.0,0.03452055976782691,0.0,115.42704832445487,0.0,0.0,104
16,318,0.006213944732853159,0.00984251968503937,0.0,0.002049114737435208,0.0,0.0,0.03624004283492958,0.0,115.39747421240108,0.0,0.0,105
16,318,0.006213944732853159,0.00984251968503937,0.0,0.002049114737435208,0.0,0.0,0.03624004283492958,0.0,115.39747421240108,0.0,0.0,105
17,319,0.010719736545987322,0.0,0.0,0.002556797920444525,0.0,0.0,0.06008131550088965,0.0,115.36492046718281,0.0,0.0,106
17,319,0.010719736545987322,0.0,0.0,0.002556797920444525,0.0,0.0,0.06008131550088965,0.0,115.36492046718281,0.0,0.0,106
18,320,0.006981589344446041,0.0,0.0,0.0028901262810720153,0.0,0.0,0.04655991417573812,0.0,115.30809964800983,0.0,0.0,107
18,320,0.006981589344446041,0.0,0.0,0.0028901262810720153,0.0,0.0,0.04655991417573812,0.0,115.30809964800983,0.0,0.0,107
19,321,0.0070740959478964045,0.00984251968503937,0.0,0.0032279756154903216,0.0,0.0,0.04550960509855181,0.0,115.26555271834658,0.0,0.0,108
19,321,0.0070740959478964045,0.00984251968503937,0.0,0.0032279756154903216,0.0,0.0,0.04550960509855181,0.0,115.26555271834658,0.0,0.0,108
20,322,0.0004159117343954186,0.020078740157480318,0.0,0.003236037977205931,0.0,0.0,0.010792355238382467,0.0,115.23434054459575,0.0,0.0,109
20,322,0.0004159117343954186,0.020078740157480318,0.0,0.003236037977205931,0.0,0.0,0.010792355238382467,0.0,115.23434054459575,0.0,0.0,109
21,323,0.01627228276436286,0.1799212598425197,0.0,0.004052546252111172,0.0,0.0,0.09086085516870726,0.0,115.2416257549237,0.0,0.0,110
21,323,0.01627228276436286,0.1799212598425197,0.0,0.004052546252111172,0.0,0.0,0.09086085516870726,0.0,115.2416257549237,0.0,0.0,110
22,324,0.029711381213929564,0.0,0.0,0.0014947138309361076,0.0,0.0,0.16941448311594987,0.0,115.2795787808687,0.0,0.0,111
22,324,0.029711381213929564,0.0,0.0,0.0014947138309361076,0.0,0.0,0.16941448311594987,0.0,115.2795787808687,0.0,0.0,111
23,325,0.0004229744801269325,0.0,0.0,0.001509252817702757,0.0,0.0,0.0365281670409629,0.0,115.1559920081794,0.0,0.0,112
23,325,0.0004229744801269325,0.0,0.0,0.001509252817702757,0.0,0.0,0.0365281670409629,0.0,115.1559920081794,0.0,0.0,112
24,326,0.002060080397360861,0.05,0.0,0.001613767430130697,0.0,0.0,0.02269327016033042,0.0,115.14879724369356,0.0,0.0,113
24,326,0.002060080397360861,0.05,0.0,0.001613767430130697,0.0,0.0,0.02269327016033042,0.0,115.14879724369356,0.0,0.0,113
25,327,0.0041341829435981884,0.10984251968503937,0.0,0.00022765740784874995,0.0,0.0,0.029599570607028208,0.0,115.14938787075263,0.0,0.0,114
25,327,0.0041341829435981884,0.10984251968503937,0.0,0.00022765740784874995,0.0,0.0,0.029599570607028208,0.0,115.14938787075263,0.0,0.0,114
26,328,0.015486220505195852,0.0,0.0,0.0008636371549151944,0.0,0.0,0.095428996280905,0.0,115.22076042829919,0.0,0.0,115
26,328,0.015486220505195852,0.0,0.0,0.0008636371549151944,0.0,0.0,0.095428996280905,0.0,115.22076042829919,0.0,0.0,115
27,329,0.0004188643151791617,0.029921259842519688,0.0,0.0008811682314222618,0.0,0.0,0.023573157023707717,0.0,115.16204466852312,0.0,0.0,116
27,329,0.0004188643151791617,0.029921259842519688,0.0,0.0008811682314222618,0.0,0.0,0.023573157023707717,0.0,115.16204466852312,0.0,0.0,116
28,330,0.0032952553750316004,0.00984251968503937,0.0,0.00019216554887370655,0.0,0.0,0.028018673035151688,0.0,115.17594388901034,0.0,0.0,117
28,330,0.0032952553750316004,0.00984251968503937,0.0,0.00019216554887370655,0.0,0.0,0.028018673035151688,0.0,115.17594388901034,0.0,0.0,117
29,331,0.008748218194876797,0.0,0.0,0.0005182336911570385,0.0,0.0,0.061840776498699394,0.0,115.16241645269002,0.0,0.0,118
29,331,0.008748218194876797,0.0,0.0,0.0005182336911570385,0.0,0.0,0.061840776498699394,0.0,115.16241645269002,0.0,0.0,118
30,332,0.012717194021610765,0.0,0.0,0.0012714397332143617,0.0,0.0,0.09522339927160972,0.0,115.11924412379406,0.0,0.0,119
30,332,0.012717194021610765,0.0,0.0,0.0012714397332143617,0.0,0.0,0.09522339927160972,0.0,115.11924412379406,0.0,0.0,119
31,333,0.0004112358190166551,0.0,0.0,0.001287006720789353,0.0,0.0,0.02486209260575505,0.0,115.06508155456734,0.0,0.0,120
31,333,0.0004112358190166551,0.0,0.0,0.001287006720789353,0.0,0.0,0.02486209260575505,0.0,115.06508155456734,0.0,0.0,120
32,334,0.00041976875098593994,0.0,0.0,0.0013024097986066357,0.0,0.0,0.011022446582368162,0.0,115.06718341657158,0.0,0.0,121
32,334,0.00041976875098593994,0.0,0.0,0.0013024097986066357,0.0,0.0,0.011022446582368162,0.0,115.06718341657158,0.0,0.0,121
33,335,0.0004133892656003695,0.0,0.0,0.0013176297618860498,0.0,0.0,0.006369661400314067,0.0,115.07744658657889,0.0,0.0,122
33,335,0.0004133892656003695,0.0,0.0,0.0013176297618860498,0.0,0.0,0.006369661400314067,0.0,115.07744658657889,0.0,0.0,122
34,336,0.0036465562398399908,0.0,0.0,0.0015515987938860404,0.0,0.0,0.029256547328800845,0.0,115.08216522124361,0.0,0.0,123
34,336,0.0036465562398399908,0.0,0.0,0.0015515987938860404,0.0,0.0,0.029256547328800845,0.0,115.08216522124361,0.0,0.0,123
35,337,0.008024719952057545,0.00984251968503937,0.0,0.0020953281633101757,0.0,0.0,0.06950681004513394,0.0,115.05667335039368,0.0,0.0,124
35,337,0.008024719952057545,0.00984251968503937,0.0,0.0020953281633101757,0.0,0.0,0.06950681004513394,0.0,115.05667335039368,0.0,0.0,124
36,338,0.001601887211001949,0.0,0.0,0.0021902880527259567,0.0,0.0,0.029110614094428517,0.0,114.98843742969173,0.0,0.0,125
36,338,0.001601887211001949,0.0,0.0,0.0021902880527259567,0.0,0.0,0.029110614094428517,0.0,114.98843742969173,0.0,0.0,125
37,339,0.008805193688937892,0.0,0.0,0.0028084548437518446,0.0,0.0,0.08187334335098907,0.0,114.96149889224834,0.0,0.0,126
37,339,0.008805193688937892,0.0,0.0,0.0028084548437518446,0.0,0.0,0.08187334335098907,0.0,114.96149889224834,0.0,0.0,126
38,340,0.009199461054434786,0.0,0.0,0.0034634603735172256,0.0,0.0,0.09871232884919899,0.0,114.88068082533843,0.0,0.0,127
38,340,0.009199461054434786,0.0,0.0,0.0034634603735172256,0.0,0.0,0.09871232884919899,0.0,114.88068082533843,0.0,0.0,127
39,341,0.008344042109636598,0.0,0.0,0.004065523130287615,0.0,0.0,0.09914535961835243,0.0,114.7826357535991,0.0,0.0,128
39,341,0.008344042109636598,0.0,0.0,0.004065523130287615,0.0,0.0,0.09914535961835243,0.0,114.7826357535991,0.0,0.0,128
40,342,0.0032003640544743936,0.0,0.0,0.004274006934838067,0.0,0.0,0.054311199447098404,0.0,114.68487131011668,0.0,0.0,129
40,342,0.0032003640544743936,0.0,0.0,0.004274006934838067,0.0,0.0,0.054311199447098404,0.0,114.68487131011668,0.0,0.0,129
41,343,0.0004095870257274427,0.1,0.0,0.00426447317959439,0.0,0.0,0.017804895375420408,0.0,114.63074964882195,0.0,0.0,130
41,343,0.0004095870257274427,0.1,0.0,0.00426447317959439,0.0,0.0,0.017804895375420408,0.0,114.63074964882195,0.0,0.0,130
42,344,0.00039964888388734874,0.07007874015748032,0.0,2.491251538992397e-05,0.0,0.0,0.009795652707783924,0.0,114.65067875873252,0.0,0.0,131
42,344,0.00039964888388734874,0.07007874015748032,0.0,2.491251538992397e-05,0.0,0.0,0.009795652707783924,0.0,114.65067875873252,0.0,0.0,131
43,345,0.006377091467454219,0.05,0.0,0.0005141075915096858,0.0,0.0,0.06661993284261031,0.0,114.69035744378941,0.0,0.0,132
43,345,0.006377091467454219,0.05,0.0,0.0005141075915096858,0.0,0.0,0.06661993284261031,0.0,114.69035744378941,0.0,0.0,132
44,346,0.008401848322906172,0.020078740157480318,0.0,0.0006895926458801337,0.0,0.0,0.10158915425839969,0.0,114.65671349776373,0.0,0.0,133
44,346,0.008401848322906172,0.020078740157480318,0.0,0.0006895926458801337,0.0,0.0,0.10158915425839969,0.0,114.65671349776373,0.0,0.0,133
45,347,0.007949077373027255,0.00984251968503937,0.0,0.0006682238947778701,0.0,0.0,0.1110118001664413,0.0,114.5678628401328,0.0,0.0,134
45,347,0.007949077373027255,0.00984251968503937,0.0,0.0006682238947778701,0.0,0.0,0.1110118001664413,0.0,114.5678628401328,0.0,0.0,134
46,348,0.0004045831266009149,0.00984251968503937,0.0,2.5447949005026935e-05,0.0,0.0,0.03383557859421287,0.0,114.4603312563937,0.0,0.0,135
46,348,0.0004045831266009149,0.00984251968503937,0.0,2.5447949005026935e-05,0.0,0.0,0.03383557859421287,0.0,114.4603312563937,0.0,0.0,135
47,349,0.0004018694257681052,0.05,0.0,2.5525598436387576e-05,0.0,0.0,0.017369670362513266,0.0,114.43484079956198,0.0,0.0,136
47,349,0.0004018694257681052,0.05,0.0,2.5525598436387576e-05,0.0,0.0,0.017369670362513266,0.0,114.43484079956198,0.0,0.0,136
48,350,0.024676494902847863,0.040157480314960636,0.0,0.0020948478547019533,0.0,0.0,0.2751088586186944,0.0,114.45121690890291,0.0,0.0,137
48,350,0.024676494902847863,0.040157480314960636,0.0,0.0020948478547019533,0.0,0.0,0.2751088586186944,0.0,114.45121690890291,0.0,0.0,137
49,351,0.022563757108936485,0.0,0.0,0.0018760581977175406,0.0,0.0,0.3180644890052884,0.0,114.23380909994478,0.0,0.0,138
49,351,0.022563757108936485,0.0,0.0,0.0018760581977175406,0.0,0.0,0.3180644890052884,0.0,114.23380909994478,0.0,0.0,138
50,352,0.0004184768464007358,0.0,0.0,0.0018828473475444216,0.0,0.0,0.0940684113392477,0.0,113.93750055314274,0.0,0.0,139
50,352,0.0004184768464007358,0.0,0.0,0.0018828473475444216,0.0,0.0,0.0940684113392477,0.0,113.93750055314274,0.0,0.0,139
51,353,0.0004066554592135756,0.0,0.0,0.0018889533416606976,0.0,0.0,0.043438363406808685,0.0,113.85535517746925,0.0,0.0,140
51,353,0.0004066554592135756,0.0,0.0,0.0018889533416606976,0.0,0.0,0.043438363406808685,0.0,113.85535517746925,0.0,0.0,140
52,354,0.004796058353090381,0.0,0.0,0.0023131078964370665,0.0,0.0,0.08102410621692802,0.0,113.82022999291766,0.0,0.0,141
52,354,0.004796058353090381,0.0,0.0,0.0023131078964370665,0.0,0.0,0.08102410621692802,0.0,113.82022999291766,0.0,0.0,141
53,355,0.0004141982561292062,0.0,0.0,0.002313265671035348,0.0,0.0,0.027884968392043685,0.0,113.74274059697552,0.0,0.0,142
53,355,0.0004141982561292062,0.0,0.0,0.002313265671035348,0.0,0.0,0.027884968392043685,0.0,113.74274059697552,0.0,0.0,142
54,356,0.00040545686816980466,0.0,0.0,0.002312637887267316,0.0,0.0,0.016529885964847755,0.0,113.7186254265134,0.0,0.0,143
54,356,0.00040545686816980466,0.0,0.0,0.002312637887267316,0.0,0.0,0.016529885964847755,0.0,113.7186254265134,0.0,0.0,143
55,357,0.0020109391828828363,0.0,0.0,0.0024704260022526455,0.0,0.0,0.03551499118532224,0.0,113.70295703619867,0.0,0.0,144
55,357,0.0020109391828828363,0.0,0.0,0.0024704260022526455,0.0,0.0,0.03551499118532224,0.0,113.70295703619867,0.0,0.0,144
56,358,0.002765281404413124,0.00984251968503937,0.0,0.002708637953818014,0.0,0.0,0.05227501416841217,0.0,113.669806446831,0.0,0.0,145
56,358,0.002765281404413124,0.00984251968503937,0.0,0.002708637953818014,0.0,0.0,0.05227501416841217,0.0,113.669806446831,0.0,0.0,145
57,359,0.010221463197396825,0.0,0.0,0.0037241170882757347,0.0,0.0,0.17594160445263096,0.0,113.61885438147567,0.0,0.0,146
57,359,0.010221463197396825,0.0,0.0,0.0037241170882757347,0.0,0.0,0.17594160445263096,0.0,113.61885438147567,0.0,0.0,146
58,360,0.008748991906739282,0.0,0.0,0.004574776796924435,0.0,0.0,0.19116506735920055,0.0,113.44524996213643,0.0,0.0,147
58,360,0.008748991906739282,0.0,0.0,0.004574776796924435,0.0,0.0,0.19116506735920055,0.0,113.44524996213643,0.0,0.0,147
59,361,0.008600819793809833,0.0,0.0,0.005383234094732809,0.0,0.0,0.19766873029803778,0.0,113.25506138172905,0.0,0.0,148
59,361,0.008600819793809833,0.0,0.0,0.005383234094732809,0.0,0.0,0.19766873029803778,0.0,113.25506138172905,0.0,0.0,148
60,362,0.009332825261940606,0.0,0.0,0.006275725389418886,0.0,0.0,0.21897492668865012,0.0,113.06324490335716,0.0,0.0,149
60,362,0.009332825261940606,0.0,0.0,0.006275725389418886,0.0,0.0,0.21897492668865012,0.0,113.06324490335716,0.0,0.0,149
61,363,0.007647924038192068,0.0,0.0,0.0069940931391076835,0.0,0.0,0.20276105283562257,0.0,112.87607444253554,0.0,0.0,150
61,363,0.007647924038192068,0.0,0.0,0.0069940931391076835,0.0,0.0,0.20276105283562257,0.0,112.87607444253554,0.0,0.0,150
62,364,0.000410449609494858,0.0,0.0,0.0069259642164245915,0.0,0.0,0.061876983393151945,0.0,112.70095646850825,0.0,0.0,151
62,364,0.000410449609494858,0.0,0.0,0.0069259642164245915,0.0,0.0,0.061876983393151945,0.0,112.70095646850825,0.0,0.0,151
63,365,0.0046506932848843175,0.00984251968503937,0.0,0.0073405520779336285,0.0,0.0,0.12493854754764937,0.0,112.65309477496129,0.0,0.0,152
63,365,0.0046506932848843175,0.00984251968503937,0.0,0.0073405520779336285,0.0,0.0,0.12493854754764937,0.0,112.65309477496129,0.0,0.0,152
64,1,0.007980711146009643,0.30000000000000004,0.0,0.008063899581870372,0.0,0.0,0.18725886256852664,0.0,112.53044257788099,0.0,0.0,-212
64,1,0.007980711146009643,0.30000000000000004,0.0,0.008063899581870372,0.0,0.0,0.18725886256852664,0.0,112.53044257788099,0.0,0.0,-212
65,2,0.008137863981835665,0.059842519685039376,0.0,0.0008784743420216635,0.0,0.0,0.20423933528136295,0.0,112.55036313072429,0.0,0.0,-211
65,2,0.008137863981835665,0.059842519685039376,0.0,0.0008784743420216635,0.0,0.0,0.20423933528136295,0.0,112.55036313072429,0.0,0.0,-211
66,3,0.0004125174563636171,0.0,0.0,2.4417942328587245e-05,0.0,0.0,0.07625186969833316,0.0,112.40583189303595,0.0,0.0,-210
66,3,0.0004125174563636171,0.0,0.0,2.4417942328587245e-05,0.0,0.0,0.07625186969833316,0.0,112.40583189303595,0.0,0.0,-210
67,4,0.00040342974808465126,0.0,0.0,4.888730718590986e-05,0.0,0.0,0.04376033139226552,0.0,112.34717239844773,0.0,0.0,-209
